18.8600000	33004.7
18.8600400	33005
18.8600800	33005.3
18.8601200	33005.7
18.8601600	33006
18.8602000	33006.3
18.8602400	33006.7
18.8602800	33007
18.8603200	33007.3
18.8603600	33007.6
18.8604000	33007.9
18.8604400	33008.3
18.8604800	33008.6
18.8605200	33008.9
18.8605600	33009.2
18.8606000	33009.5
18.8606400	33009.8
18.8606800	33010.1
18.8607200	33010.4
18.8607600	33010.7
18.8608000	33011
18.8608400	33011.3
18.8608800	33011.5
18.8609200	33011.8
18.8609600	33012.1
18.8610000	33012.4
18.8610400	33012.7
18.8610800	33012.9
18.8611200	33013.2
18.8611600	33013.5
18.8612000	33013.7
18.8612400	33014
18.8612800	33014.3
18.8613200	33014.5
18.8613600	33014.8
18.8614000	33015
18.8614400	33015.3
18.8614800	33015.5
18.8615200	33015.8
18.8615600	33016
18.8616000	33016.3
18.8616400	33016.5
18.8616800	33016.8
18.8617200	33017
18.8617600	33017.2
18.8618000	33017.5
18.8618400	33017.7
18.8618800	33017.9
18.8619200	33018.1
18.8619600	33018.4
18.8620000	33018.6
18.8620400	33018.8
18.8620800	33019
18.8621200	33019.2
18.8621600	33019.4
18.8622000	33019.6
18.8622400	33019.8
18.8622800	33020
18.8623200	33020.2
18.8623600	33020.4
18.8624000	33020.6
18.8624400	33020.8
18.8624800	33021
18.8625200	33021.2
18.8625600	33021.4
18.8626000	33021.5
18.8626400	33021.7
18.8626800	33021.9
18.8627200	33022.1
18.8627600	33022.2
18.8628000	33022.4
18.8628400	33022.6
18.8628800	33022.7
18.8629200	33022.9
18.8629600	33023.1
18.8630000	33023.2
18.8630400	33023.4
18.8630800	33023.5
18.8631200	33023.7
18.8631600	33023.8
18.8632000	33024
18.8632400	33024.1
18.8632800	33024.2
18.8633200	33024.4
18.8633600	33024.5
18.8634000	33024.6
18.8634400	33024.8
18.8634800	33024.9
18.8635200	33025
18.8635600	33025.1
18.8636000	33025.3
18.8636400	33025.4
18.8636800	33025.5
18.8637200	33025.6
18.8637600	33025.7
18.8638000	33025.8
18.8638400	33025.9
18.8638800	33026
18.8639200	33026.1
18.8639600	33026.2
18.8640000	33026.3
18.8640400	33026.4
18.8640800	33026.5
18.8641200	33026.6
18.8641600	33026.7
18.8642000	33026.8
18.8642400	33026.8
18.8642800	33026.9
18.8643200	33027
18.8643600	33027.1
18.8644000	33027.1
18.8644400	33027.2
18.8644800	33027.3
18.8645200	33027.3
18.8645600	33027.4
18.8646000	33027.4
18.8646400	33027.5
18.8646800	33027.5
18.8647200	33027.6
18.8647600	33027.6
18.8648000	33027.7
18.8648400	33027.7
18.8648800	33027.8
18.8649200	33027.8
18.8649600	33027.8
18.8650000	33027.9
18.8650400	33027.9
18.8650800	33027.9
18.8651200	33028
18.8651600	33028
18.8652000	33028
18.8652400	33028
18.8652800	33028
18.8653200	33028.1
18.8653600	33028.1
18.8654000	33028.1
18.8654400	33028.1
18.8654800	33028.1
18.8655200	33028.1
18.8655600	33028.1
18.8656000	33028.1
18.8656400	33028.1
18.8656800	33028.1
18.8657200	33028
18.8657600	33028
18.8658000	33028
18.8658400	33028
18.8658800	33028
18.8659200	33028
18.8659600	33027.9
18.8660000	33027.9
18.8660400	33027.9
18.8660800	33027.8
18.8661200	33027.8
18.8661600	33027.8
18.8662000	33027.7
18.8662400	33027.7
18.8662800	33027.6
18.8663200	33027.6
18.8663600	33027.5
18.8664000	33027.5
18.8664400	33027.4
18.8664800	33027.4
18.8665200	33027.3
18.8665600	33027.2
18.8666000	33027.2
18.8666400	33027.1
18.8666800	33027
18.8667200	33027
18.8667600	33026.9
18.8668000	33026.8
18.8668400	33026.7
18.8668800	33026.6
18.8669200	33026.6
18.8669600	33026.5
18.8670000	33026.4
18.8670400	33026.3
18.8670800	33026.2
18.8671200	33026.1
18.8671600	33026
18.8672000	33025.9
18.8672400	33025.8
18.8672800	33025.7
18.8673200	33025.6
18.8673600	33025.5
18.8674000	33025.3
18.8674400	33025.2
18.8674800	33025.1
18.8675200	33025
18.8675600	33024.9
18.8676000	33024.7
18.8676400	33024.6
18.8676800	33024.5
18.8677200	33024.3
18.8677600	33024.2
18.8678000	33024.1
18.8678400	33023.9
18.8678800	33023.8
18.8679200	33023.6
18.8679600	33023.5
18.8680000	33023.3
18.8680400	33023.2
18.8680800	33023
18.8681200	33022.9
18.8681600	33022.7
18.8682000	33022.5
18.8682400	33022.4
18.8682800	33022.2
18.8683200	33022
18.8683600	33021.9
18.8684000	33021.7
18.8684400	33021.5
18.8684800	33021.3
18.8685200	33021.1
18.8685600	33021
18.8686000	33020.8
18.8686400	33020.6
18.8686800	33020.4
18.8687200	33020.2
18.8687600	33020
18.8688000	33019.8
18.8688400	33019.6
18.8688800	33019.4
18.8689200	33019.2
18.8689600	33019
18.8690000	33018.7
18.8690400	33018.5
18.8690800	33018.3
18.8691200	33018.1
18.8691600	33017.9
18.8692000	33017.6
18.8692400	33017.4
18.8692800	33017.2
18.8693200	33017
18.8693600	33016.7
18.8694000	33016.5
18.8694400	33016.2
18.8694800	33016
18.8695200	33015.8
18.8695600	33015.5
18.8696000	33015.3
18.8696400	33015
18.8696800	33014.8
18.8697200	33014.5
18.8697600	33014.2
18.8698000	33014
18.8698400	33013.7
18.8698800	33013.4
18.8699200	33013.2
18.8699600	33012.9
18.8700000	33012.6
18.8700400	33012.4
18.8700800	33012.1
18.8701200	33011.8
18.8701600	33011.5
18.8702000	33011.2
18.8702400	33010.9
18.8702800	33010.6
18.8703200	33010.3
18.8703600	33010
18.8704000	33009.8
