2.47,1,6.008663E-02,110.8997,4925.804,3977.313
2.48,1,6.019593E-02,111.3618,4950.986,3992.841
2.49,1,6.027142E-02,111.8241,4979.023,4010.666
2.5,1,6.035375E-02,112.2866,5006.578,4028.092
2.51,1,6.049154E-02,112.7492,5029.591,4041.862
2.52,1,.0606082,113.212,5054.417,4057.087
2.53,1,6.077619E-02,113.6749,5075.008,4068.914
2.54,1,6.101717E-02,114.1379,5089.539,4075.894
2.55,1,6.121924E-02,114.6011,5107.354,4085.517
2.56,1,6.142764E-02,115.0645,5124.678,4094.757
2.57,1,.0616903,115.528,5137.509,4100.422
2.58,1,6.191282E-02,115.9917,5153.725,4108.806
2.59,1,6.214254E-02,116.4556,5169.376,4116.752
2.6,1,6.242689E-02,116.9196,5180.522,4121.129
2.61,1,6.267042E-02,117.3838,5195.103,4128.256
2.62,1,6.292149E-02,117.8482,5209.095,4134.931
2.63,1,6.322774E-02,118.3127,5218.564,4138.036
2.64,1,6.349175E-02,118.7774,5231.571,4143.967
2.65,1,6.376305E-02,119.2423,5244.02,4149.474
2.66,1,6.408798E-02,119.7074,5252.11,4151.555
2.67,1,6.437101E-02,120.1726,5263.691,4156.417
2.68,1,6.465995E-02,120.638,5274.837,4160.955
2.69,1,6.500189E-02,121.1036,5281.716,4162.151
2.7,1,6.530136E-02,121.5693,5292.112,4166.142
2.71,1,6.560539E-02,122.0353,5302.19,4169.904
2.72,1,6.596179E-02,122.5014,5308.099,4170.411
2.73,1,6.627411E-02,122.9677,5317.626,4173.787
2.74,1,6.658974E-02,123.4341,5326.945,4177.019
2.75,1,6.695637E-02,123.9008,5332.249,4177.128
2.76,1,.0672796,124.3676,5341.085,4180.03
2.77,1,6.760636E-02,124.8346,5349.701,4182.78
2.78,1,6.798329E-02,125.3018,5354.417,4182.507
2.79,1,6.831797E-02,125.7692,5362.541,4184.92
2.8,1,6.865644E-02,126.2368,5370.43,4187.173
2.81,1,6.904348E-02,126.7045,5374.594,4186.547
2.82,1,6.938974E-02,127.1725,5382.017,4188.484
2.83,1,6.973989E-02,127.6406,5389.206,4190.262
2.84,1,7.009406E-02,128.1089,5396.15,4191.873
2.85,1,7.051018E-02,128.5774,5398.412,4189.873
2.86,1,7.087208E-02,129.0461,5404.921,4191.195
2.87,1,7.123825E-02,129.515,5411.177,4192.343
2.88,1,7.153271E-02,129.9839,5422.922,4197.766
