1.5	89.9697953862868
1.55	89.9702373091289
1.6	89.9706540155279
1.65	89.9710470479587
1.7	89.9714181052573
1.75	89.9717683277157
1.8	89.9720989437812
1.85	89.9724110817992
1.9	89.9727056884891
1.95	89.9729835135724
2	89.973245489947
2.05	89.973492208752
2.1	89.9737243912936
2.15	89.9739425433347
2.2	89.9741472670833
2.25	89.9743390297816
2.3	89.9745179836746
2.35	89.9746850497687
2.4	89.9748400821988
2.45	89.9749838107327
2.5	89.9751163400794
2.55	89.9752377895463
2.6	89.9753485139896
2.65	89.9754489039764
2.7	89.9755390266017
2.75	89.9756189804966
2.8	89.9756887825973
2.85	89.9757490007322
2.9	89.9757995681427
2.95	89.9758403413991
3	89.9758718024055
3.05	89.975893799127
3.1	89.9759066134391
3.15	89.9759100567076
3.2	89.9759041974619
3.25	89.9758892636032
3.3	89.9758651978991
3.35	89.9758320233792
3.4	89.9757897637469
3.45	89.9757384071941
3.5	89.9756779090803
3.55	89.9756082294377
3.6	89.9755295491702
3.65	89.9754416148951
3.7	89.9753446105342
3.75	89.9752383726999
3.8	89.9751229449255
3.85	89.9749982098117
3.9	89.9748641219539
3.95	89.9747206092952
4	89.974567574942
4.05	89.9744050956282
4.1	89.9742330546525
4.15	89.9740512391957
4.2	89.9738598462276
4.25	89.9736584551924
4.3	89.9734471429312
4.35	89.973225876237
4.4	89.9729944517143
4.45	89.9727527496169
4.5	89.9725008156388
4.55	89.9722382759951
4.6	89.9719654655644
4.65	89.971681738293
4.7	89.9713872564315
4.75	89.9710819218651
4.8	89.9707655199841
4.85	89.9704378463817
4.9	89.9700987138298
4.95	89.9697484398291
5	89.9693864679437
5.05	89.9690126440645
5.1	89.9686268298766
5.15	89.9682291102513
5.2	89.9678188996384
5.25	89.9673966580873
5.3	89.9669614754012
5.35	89.9665138226324
5.4	89.9660528292401
5.45	89.9655791067076
5.5	89.9650920389483
5.55	89.9645913346905
5.6	89.9640769761552
5.65	89.9635487478243
5.7	89.9630063940399
5.75	89.9624495947703
5.8	89.9618785880053
5.85	89.9612926738209
5.9	89.9606917814442
5.95	89.9600757871769
6	89.9594443085932
6.05	89.9587971128649
6.1	89.9581340686082
6.15	89.9574548878124
6.2	89.9567592836601
6.25	89.9560471327649
6.3	89.9553180469121
6.35	89.9545717044293
6.4	89.9538079811959
6.45	89.9530264051602
6.5	89.9522268516577
6.55	89.9514090669102
6.6	89.9505728118999
6.65	89.9497175175666
6.7	89.9488428118263
6.75	89.9479488331203
6.8	89.9470349066705
6.85	89.9461010417273
6.9	89.9451462991031
6.95	89.9441710395484
7	89.9431743659474
7.05	89.942156362876
7.1	89.9411163355891
7.15	89.9400540949174
7.2	89.9389691554008
7.25	89.9378613771989
7.3	89.9367301540972
7.35	89.9355750856419
7.4	89.9343957831709
7.45	89.9331917304094
7.5	89.9319626119026
7.55	89.9307082898484
7.6	89.9294280054685
7.65	89.9281212019773
7.7	89.9267877140108
7.75	89.9254268659104
7.8	89.9240380465144
7.85	89.9226213266146
7.9	89.9211756936696
7.95	89.9197008203315
8	89.9181963563258
8.05	89.9166614982577
8.1	89.9150957651703
8.15	89.9134985592574
8.2	89.911869659516
8.25	89.9102080817074
8.3	89.9085133427527
8.35	89.9067850022446
8.4	89.9050224093072
8.45	89.9032247903337
8.5	89.901391697448
8.55	89.8995224801731
8.6	89.8976163210122
8.65	89.8956725642703
8.7	89.8936903500207
8.75	89.8916696541545
8.8	89.8896090286406
8.85	89.8875079773203
8.9	89.8853658207506
8.95	89.8831814706814
9	89.8809548117801
9.05	89.8786840711548
9.1	89.8763694397562
9.15	89.8740096117302
9.2	89.8716037398519
9.25	89.8691509101517
9.3	89.8666501363834
9.35	89.8641014661538
9.4	89.8615026141374
9.45	89.8588519467341
9.5	89.8561507710091
9.55	89.8533967622881
9.6	89.8505889940245
9.65	89.8477276348578
9.7	89.844809577445
9.75	89.8418338510163
9.8	89.83880137865
9.85	89.8357090443241
9.9	89.8325563723739
9.95	89.8293416904749
10	89.8260652496184
10.05	89.8227242943931
10.1	89.8193177127683
10.15	89.8158444821523
10.2	89.8123030414876
10.25	89.8086928815834
10.3	89.8050107926293
10.35	89.801256754008
10.4	89.7974287168749
10.45	89.7935262479213
10.5	89.7895460103324
10.55	89.7854872290853
10.6	89.7813477105784
10.65	89.7771269089988
10.7	89.7728220013068
10.75	89.7684318357877
10.8	89.7639542092391
10.85	89.7593870654545
10.9	89.7547293180048
10.95	89.749977536476
11	89.7451316422857
11.05	89.7401878202548
11.1	89.7351451138928
11.15	89.7300003383156
11.2	89.7247517235336
11.25	89.7193968718307
11.3	89.7139327884301
11.35	89.7083582151945
11.4	89.7026705498912
11.45	89.6968658790018
11.5	89.6909431569807
11.55	89.6848985616842
11.6	89.6787295932208
11.65	89.6724332252966
11.7	89.6660064699243
11.75	89.659446388326
11.8	89.6527501046641
11.85	89.6459137395086
11.9	89.6389351314995
11.95	89.6318084486656
12	89.6245335193929
12.05	89.6171030477382
12.1	89.6095167978944
12.15	89.6017683717245
12.2	89.5938541819342
12.25	89.5857719007848
12.3	89.5775144532949
12.35	89.5690800890177
12.4	89.5604623605617
12.45	89.5516579497714
12.5	89.5426611197117
12.55	89.5334676869001
12.6	89.5240720807292
12.65	89.5144691311328
12.7	89.5046532473979
12.75	89.4946195101343
12.8	89.484360995843
12.85	89.4738722463085
12.9	89.4631478882306
12.95	89.4521776539449
13	89.4409588235042
13.05	89.4294884721627
13.1	89.4177472000619
13.15	89.4057400888022
13.2	89.3934540916907
13.25	89.3808826766356
